Season,Round,Date,Day,Kickoff,Home Team,Away Team,Venue,Weather Summary,Temperature (°C),Rain (mm),Home Goals,Home Points,Home Total,Away Goals,Away Points,Away Total,Home Team Media Mentions,Away Team Media Mentions,Home team self assessment,Away team self assessment,Home team external assessment,Away team external assessment,Home team injuries (num),Away team injuries (num),Home team injuries,Away team injuries,Field Relative Preparation,Pollen count,Air quality,Random Column
2023,14,17/06/2023,Saturday,17/06/2023 19:25,Sunvale Scorchers,Outback Eagles,"Heatwave Arena (Sunvale, QLD)",Drizzle,20.7,3.4,10,8,68,7,7,49,1,0,4.804694908,4.81070307,48.00218443,51.88897793,1,0,Yes,FALSE,20.13167922,0.551414458,0.794071599,110.5126971
2023,14,18/06/2023,Sunday,18/06/2023 13:10,Northern Range Roos,Harbour Saints,Summit Park,Sunny,10.9,4.3,8,4,52,18,6,114,4,1,2.768772412,4.75794956,39.03782768,75.72242107,5,1,YES,TRUE,3.351232343,0.144406313,0.032780901,-646.2304257
2023,14,18/06/2023,Sunday,18/06/2023 15:20,Mountview Miners,Eastern Falcons,"Ironpit Stadium (Mountview, WA)",Partly cloudy,21.3,2.9,7,9,51,11,8,-74,3,2,1.882389135,4.241932193,31.96297004,51.80064352,0,0,FALSE,NO,5.05979723,0.688544187,0.634835392,-231.9711248
2023,14,18/06/2023,Sunday,18/06/2023 17:10,Western Thunderhawks,Riverland Rams,Stormfield Arena,Light showers,16.1,2.6,19,9,123,14,6,90,10,0,6.693962725,2.729407642,39.87504387,63.0200746,0,0,NO,N,16.38003326,0.836604597,0.180777396,251.3245351
2023,14,18/06/2023,Sunday,18/06/2023 19:00,Southern Mariners,Central City Titans,Seagate Oval,Partly Cloudy,24.1,3.5,5,2,32,4,3,27,3,0,6.848175723,7.035067107,57.45072216,25.77534877,0,0,NO,NO,-6.700686325,0.227779889,0.951736176,-15.17288746
2023,15,23/06/2023,Friday,23/06/2023 19:20,Coastal Bay Sharks,Pt. Sovereign Pirates,Oceanview Oval,Overcast,10.7,2.3,8,5,53,10,13,73,3,15,3.434283787,4.869478099,34.92111435,43.33913787,0,1,FALSE,T,14.04824545,0.587449471,0.732386943,-250.8494016
2023,15,24/06/2023,Saturday,24/06/2023 13:45,Highlands Power,Redwood Devils,"Highland Energy Oval (Canberra, ACT)",Partly Cloudy,11.1,1.3,15,9,99,9,6,60,1,6,6.089293066,4.195206446,56.27172562,16.05765247,1,1,TRUE,TRUE,-5.804383709,0.72871375,0.485865665,242.4788846
2023,15,24/06/2023,Saturday,24/06/2023 15:20,Capital Comets,Desert Plains Dingoes,Galaxy Oval,Light showers,12.9,2.2,12,6,78,10,3,63,0,1,3.240987333,3.818283446,23.8760276,37.21495846,0,0,NO,N,3.171940625,0.043077826,0.793706254,97.10592336
2023,15,24/06/2023,Saturday,24/06/2023 17:40,Silver Creek Hawks,Outback Eagles,Silver Creek Stadium (Northern VIC),Drizzle,16.1,2.9,10,12,72,8,8,56,4,6,6.936929354,4.346213856,40.52927719,49.11065643,1,0,T,No,-30.73285827,0.178905871,0.821641995,108.996348
2023,15,24/06/2023,Saturday,24/06/2023 19:25,Northern Range Roos,Ironclad Bulldogs,"Summit Park (Northridge, NSW)",Windy,24.2,2.5,9,5,59,8,5,53,5,0,1.860090454,4.788538058,57.12394819,50.7931908,0,0,NO,F,20.89587683,0.192089303,0.262079188,16.66383872
2023,15,25/06/2023,Sunday,25/06/2023 13:10,Sunvale Scorchers,Eastern Falcons,"Heatwave Arena (Sunvale, QLD)",Partly Cloudy,10.4,4.6,9,6,60,11,8,74,0,2,5.046562494,5.118523184,44.04019405,66.975413,0,0,FALSE,NO,1.008982608,0.600321765,0.719190568,-196.2271488
2023,15,25/06/2023,Sunday,25/06/2023 15:20,Western Thunderhawks,Harbour Saints,Stormfield Arena,Overcast,14.1,1.4,16,8,104,20,6,126,0,0,5.463571884,4.970242562,33.78288075,34.26237364,1,0,Yes,NO,9.022867601,0.986616135,0.669794976,-222.7203933
2023,15,25/06/2023,Sunday,25/06/2023 17:10,Mountview Miners,Central City Titans,"Ironpit Stadium (Mountview, WA)",Overcast,14,3.1,6,7,43,6,4,40,1,4,7.953943739,3.737091834,44.09048293,59.65361708,2,1,TRUE,T,-34.42268503,0.599183097,0.510951435,-72.17876873
2023,15,25/06/2023,Sunday,25/06/2023 19:00,Southern Mariners,Riverland Rams,"Seagate Oval (Southport, TAS)",Drizzle,10.6,2.2,10,5,65,11,6,72,2,0,5.454779726,5.938300674,57.22489916,40.73362636,1,0,Yes,F,0.220755623,0.17715097,0.807893494,-139.9608401
2023,16,30/06/2023,Friday,30/06/2023 19:20,Redwood Devils,Coastal Bay Sharks,"Inferno Park (Redwood, VIC)",Drizzle,27.3,0.8,12,8,80,8,5,53,1,6,5.23207028,4.74767024,26.7454291,61.24776756,1,1,Yes,YES,-8.327146146,0.161696994,-0.011160108,268.6101136
2023,16,1/07/2023,Saturday,1/07/2023 13:45,Capital Comets,Port Sovereign Pirates,Galaxy Oval,Partly cloudy,23.4,0.6,14,7,91,10,12,72,0,1,4.140861032,4.385310455,58.25626564,73.95787058,0,0,FALSE,FALSE,-8.130075188,-0.244895721,0.674766409,150.1966738
2023,16,1/07/2023,Saturday,1/07/2023 15:20,Highlands Power,Outback Eagles,"Highland Energy Oval (Canberra, ACT)",Light Showers,23.8,1.6,15,8,98,6,7,43,1,0,5.888700542,6.572509323,44.19923263,49.02406826,0,1,FALSE,T,-10.23459347,0.500578661,0.621301749,584.5708704
2023,16,1/07/2023,Saturday,1/07/2023 17:40,Northern Range Roos,Desert Plains Dingoes,"Summit Park (Northridge, NSW)",Light Showers,10.7,2.7,10,6,66,12,4,76,0,4,6.04110639,5.860075078,47.54792033,55.10943357,0,0,N,NO,0.965113425,0.09580688,0.225381603,-197.9671058
2023,16,1/07/2023,Saturday,1/07/2023 19:25,Silver Creek Hawks,Eastern Falcons,Silver Creek Stadium (Northern VIC),Light Showers,10.5,3.5,9,11,65,12,9,81,2,1,5.49510202,4.362393557,34.79510979,37.28686697,0,0,F,No,-17.68663395,0.270390515,0.904153277,-239.3353759
2023,16,2/07/2023,Sunday,2/07/2023 13:10,Western Thunderhawks,Ironclad Bulldogs,Stormfield Arena,Partly cloudy,188,0.9,17,8,110,9,5,59,3,1,6.149973123,4.279787063,52.35160283,51.27695408,0,0,NO,NO,11.51864452,0.90107757,0.683799821,448.7871155
2023,16,2/07/2023,Sunday,2/07/2023 15:20,Sunvale Scorchers,Central City Titans,"Heatwave Arena (Sunvale, QLD)",Overcast,15.1,1.9,9,7,61,8,5,53,3,4,5.007621599,4.858034447,63.86070994,49.99780405,0,1,N,TRUE,0.141517639,0.5357599,0.642317459,96.31735578
2023,16,2/07/2023,Sunday,2/07/2023 17:10,Southern Mariners,Harbour Saints,Seagate Oval,Windy,13.8,4,5,3,33,15,4,94,1,1,4.198266735,1.193607749,53.89736131,40.45573282,2,0,TRUE,NO,-24.77145203,0.326684676,0.910759345,-620.4793819
2023,16,2/07/2023,Sunday,2/07/2023 19:00,Mountview Miners,Riverland Rams,Ironpit Stadium,Sunny,12.4,3.9,9,10,-64,12,5,77,5,4,1.771971056,0.665428033,40.53459921,19.64476119,0,0,FALSE,F,2.659124952,0.764194354,0.493609345,-185.9894957
2023,17,7/07/2023,Friday,7/07/2023 19:20,Coastal Bay Sharks,Capital Comets,"Oceanview Oval (Coastal Bay, VIC)",Light Showers,26.4,1.9,6,4,40,12,6,78,10,12,7.422192997,5.808827667,33.86378616,63.48260849,1,1,YES,TRUE,-19.18723585,0.391181882,0.814956053,-434.4339825
2023,17,8/07/2023,Saturday,8/07/2023 13:45,Redwood Devils,Outback Eagles,"Inferno Park (Redwood, VIC)",Drizzle,192,1.8,11,7,-73,7,9,51,0,1,5.579744311,3.901294438,47.4112726,80.00944863,1,0,YES,N,1.763631476,0.255282585,0.133125606,179.0240031
2023,17,8/07/2023,Saturday,8/07/2023 15:20,Northern Range Roos,Port Sovereign Pirates,Summit Park,Windy,25.4,0.8,13,6,84,12,13,85,0,0,4.639077669,5.655735847,41.36318863,33.95662058,1,0,YES,FALSE,-5.544885023,0.126079106,0.323179574,-38.97161519
2023,17,8/07/2023,Saturday,8/07/2023 17:40,Highlands Power,Eastern Falcons,"Highland Energy Oval (Canberra, ACT)",Light Showers,17.3,2.4,13,8,86,10,8,68,5,4,5.934352319,5.868698395,37.89888953,65.753077,0,0,N,F,-2.596068354,0.675422441,0.437713554,160.9772666
2023,17,8/07/2023,Saturday,8/07/2023 19:25,Western Thunderhawks,Desert Plains Dingoes,Stormfield Arena,Drizzle,193,3.6,16,8,104,11,4,70,5,6,8.360304446,6.450199544,60.38522464,77.35263648,1,2,TRUE,YES,3.8060345,0.788569693,0.538848496,206.621092
2023,17,9/07/2023,Sunday,9/07/2023 13:10,Silver Creek Hawks,Central City Titans,Silver Creek Stadium (Northern VIC),Drizzle,21.7,0.8,9,11,65,9,6,60,3,4,3.857915232,3.854164344,56.89858155,45.5245077,1,0,Yes,No,-6.653077178,0.288832899,1.135173449,-41.18369639
2023,17,9/07/2023,Sunday,9/07/2023 15:20,Southern Mariners,Ironclad Bulldogs,Seagate Oval,Sunny,27.4,3.3,6,4,40,5,2,32,2,5,5.663658437,2.042437852,31.85074355,33.63742653,3,0,YES,No,-13.35464362,0.189687922,0.891140028,-27.53601562
2023,17,9/07/2023,Sunday,9/07/2023 17:10,Sunvale Scorchers,Riverland Rams,"Heatwave Arena (Sunvale, QLD)",Sunny,23.9,1.3,13,10,88,15,7,97,0,2,5.187982524,8.428299177,59.20900968,49.56545588,0,1,F,Y,22.18232129,0.621617655,0.7928754,-184.553418
2023,17,9/07/2023,Sunday,9/07/2023 19:00,Mountview Miners,Harbour Saints,Ironpit Stadium,Light Showers,27.5,0.9,8,9,57,19,6,120,0,0,4.410201845,4.244829012,76.91637803,38.73101026,0,0,NO,NO,7.429991813,0.773861252,0.677958086,-741.7158185
2024,1,22/03/2024,Friday,22/03/2024 19:20,Coastal Bay Sharks,Outback Eagles,"Oceanview Oval (Coastal Bay, VIC)",Overcast,18,2.2,7,5,47,7,9,51,1,3,6.548660433,6.466824455,69.76625396,53.54405905,2,0,TRUE,N,-13.92790518,0.312670725,0.808834968,-239.7959393
2024,1,23/03/2024,Saturday,23/03/2024 13:45,Capital Comets,Northern Range Roos,"Galaxy Oval (Capital City, ACT)",Partly Cloudy,18.1,1.6,13,8,86,9,5,59,5,1,5.239894395,7.859791745,51.26132994,32.12260816,0,2,N,T,1.627545659,0.111094032,0.81767592,273.5162801
2024,1,23/03/2024,Saturday,23/03/2024 15:20,Eastern Falcons,Redwood Devils,"Falcon’s Nest Stadium (Eastport, VIC)",Windy,14.5,2.9,12,9,81,9,5,59,4,17,5.801265804,0.652115755,42.48752018,49.21805466,0,0,F,N,-17.62212772,0.685592439,0.459243199,260.3385504
2024,1,23/03/2024,Saturday,23/03/2024 17:40,Port Sovereign Pirates,Western Thunderhawks,Sovereign Harbour,Overcast,27.1,1.8,11,14,80,18,8,116,3,1,3.293926003,6.450433873,62.41285214,82.25260375,1,0,Yes,NO,17.68111054,0.270444939,0.85187499,-343.2553692
2024,1,23/03/2024,Saturday,23/03/2024 19:25,Central City Titans,Highlands Power,"Metropolis Dome (Melbourne CBD, VIC)",Light showers,10.7,1.2,7,5,47,12,7,79,1,0,8.116021436,4.920936849,67.58594512,21.97019276,0,2,No,T,6.400838536,0.576572973,0.571347369,-441.6451474
2024,1,24/03/2024,Sunday,24/03/2024 13:10,Desert Plains Dingoes,Southern Mariners,"Red Dust Park (Alice Springs, NT)",Windy,16.4,4,8,3,51,6,3,-39,6,0,4.216887546,5.3368318,34.84978216,54.9009445,1,1,YES,Y,14.9253467,35.90604801,0.152543982,122.8954511
2024,1,24/03/2024,Sunday,24/03/2024 15:20,Riverland Rams,Silver Creek Hawks,"Murray Plains Ground (Riverland, SA)",Light Showers,18,2.7,15,7,97,10,14,74,4,0,7.163272549,3.376484732,41.87148799,23.45798072,1,0,T,No,2.780249841,0.281749983,0.848068564,171.5487637
2024,1,24/03/2024,Sunday,24/03/2024 17:10,Ironclad Bulldogs,Mountview Miners,Foundry Oval,Drizzle,13.7,2.2,7,5,47,7,8,50,0,6,2.089678063,5.033174684,54.41857715,43.6950951,0,0,NO,NO,11.46785103,0.06777068,0.162551064,-59.60767577
2024,1,24/03/2024,Sunday,24/03/2024 19:00,Harbour Saints,Sunvale Scorchers,"Cathedral Park (Harbour City, NSW)",Partly cloudy,12.2,1.9,20,7,127,9,7,61,0,3,4.00677408,7.018005945,38.85882511,57.9328073,0,0,NO,N,13.44841402,0.519085065,0.759659023,700.2561693
2024,2,29/03/2024,Friday,29/03/2024 19:20,Northern Range Roos,Coastal Bay Sharks,"Summit Park (Northridge, NSW)",Windy,26.9,3.2,10,6,66,7,5,47,1,0,3.597891489,5.062417132,50.41344465,43.52359363,1,0,YES,NO,23.67594953,0.13081995,0.284026435,132.5077496
2024,2,30/03/2024,Saturday,30/03/2024 13:45,Eastern Falcons,Outback Eagles,"Falcon’s Nest Stadium (Eastport, VIC)",Windy,11.9,2.4,12,9,81,6,7,43,0,0,6.446940503,4.31108011,45.50568573,30.13951734,0,0,FALSE,No,-15.34210339,0.839059474,0.401949841,228.9801425
2024,2,30/03/2024,Saturday,30/03/2024 15:20,Capital Comets,Western Thunderhawks,"Galaxy Oval (Capital City, ACT)",Overcast,10.7,2.6,12,7,79,15,7,97,6,0,4.429743508,5.139953735,69.5804042,43.47504107,0,0,FALSE,N,7.289726523,0.147773755,0.75925354,-198.1411163
2024,2,30/03/2024,Saturday,30/03/2024 17:40,Central City Titans,Redwood Devils,"Metropolis Dome (Melbourne CBD, VIC)",Sunny,20.4,3,7,5,47,7,5,47,0,0,5.634321084,4.643380808,68.061983,63.2667151,1,1,T,TRUE,17.21157474,0.597783092,0.675234686,-80.30473171
2024,2,30/03/2024,Saturday,30/03/2024 19:25,Port Sovereign Pirates,Southern Mariners,Sovereign Harbour,Overcast,188,1.6,10,11,71,9,5,59,1,3,5.237580322,4.269444003,71.9863709,29.86880619,0,0,No,NO,-19.24696714,0.12048023,0.901348967,176.9216835
2024,2,31/03/2024,Sunday,31/03/2024 13:10,Riverland Rams,Highlands Power,"Murray Plains Ground (Riverland, SA)",Drizzle,15.5,2.9,12,6,78,15,9,99,2,2,5.813847927,1.134030074,45.80818654,57.94761251,0,2,NO,TRUE,-9.32546309,0.135260455,0.890753534,-191.4180408
2024,2,31/03/2024,Sunday,31/03/2024 15:20,Desert Plains Dingoes,Mountview Miners,"Red Dust Park (Alice Springs, NT)",Partly cloudy,13.6,2.8,11,4,70,8,8,56,1,4,5.839696247,3.963351646,54.38858071,59.04846063,0,2,No,YES,-35.98597933,0.255084408,0.047108288,112.8760116
2024,2,31/03/2024,Sunday,31/03/2024 17:10,Harbour Saints,Silver Creek Hawks,"Cathedral Park (Harbour City, NSW)",Drizzle,25.6,1.8,21,7,133,9,11,65,5,0,4.065075444,6.30315004,48.9685688,20.90360444,0,1,No,Yes,5.484703862,0.440519016,0.949332103,678.880385
2024,2,31/03/2024,Sunday,31/03/2024 19:00,Ironclad Bulldogs,Sunvale Scorchers,Foundry Oval,Drizzle,14.6,2.4,8,5,53,10,6,66,1,0,5.112298565,7.283501719,65.18404092,73.51075094,1,1,YES,YES,1.513756828,0.043993814,0.328108204,-163.3501614
2024,3,5/04/2024,Friday,5/04/2024 19:20,Coastal Bay Sharks,Eastern Falcons,Oceanview Oval,Partly cloudy,21.1,2.5,6,4,40,12,9,81,3,0,5.330958375,5.674289604,52.423386,30.74981168,0,0,N,N,-9.920491036,0.194040557,0.98200477,-492.6884947
2024,3,6/04/2024,Saturday,6/04/2024 13:45,Northern Range Roos,Western Thunderhawks,Summit Park,Sunny,10.5,2.7,11,6,72,18,8,116,1,1,5.80487092,4.029512156,33.92885515,47.59269098,2,1,YES,T,5.587673828,-0.0184742,0.294907619,-559.3840265
2024,3,6/04/2024,Saturday,6/04/2024 15:20,Central City Titans,Outback Eagles,"Metropolis Dome (Melbourne CBD, VIC)",Sunny,20.8,2.9,7,5,47,5,5,35,4,1,3.761810024,6.302474907,58.99796333,67.28619491,0,0,FALSE,F,-9.469180148,0.46665141,0.525050093,15.98970978
2024,3,6/04/2024,Saturday,6/04/2024 17:40,Capital Comets,Southern Mariners,"Galaxy Oval (Capital City, ACT)",Drizzle,17.1,1.7,10,6,66,7,3,45,5,0,4.413962393,4.160937324,64.86176319,62.44304203,1,0,TRUE,NO,1.272764501,0.070394947,0.854224804,159.7097322
2024,3,6/04/2024,Saturday,6/04/2024 19:25,Riverland Rams,Redwood Devils,"Murray Plains Ground (Riverland, SA)",Light showers,12.9,2.8,14,7,91,11,7,73,1,4,2.085147576,4.524774497,43.067014,38.35174532,0,0,FALSE,FALSE,-13.79562534,-0.018511192,0.761701199,178.5317995
2024,3,7/04/2024,Sunday,7/04/2024 13:10,Port Sovereign Pirates,Mountview Miners,Sovereign Harbour,Drizzle,15.7,2.2,10,12,72,9,10,64,4,1,5.822624,5.460985103,27.19987771,47.9500516,0,0,No,FALSE,-0.534342111,0.130475556,0.914075603,4.676294351
2024,3,7/04/2024,Sunday,7/04/2024 15:20,Harbour Saints,Highlands Power,"Cathedral Park (Harbour City, NSW)",Sunny,12,2.7,17,6,108,12,7,79,2,4,5.090445826,5.597809973,66.54117739,44.7699731,0,1,No,YES,-4.396335504,0.570943022,0.64531801,240.0847651
2024,3,7/04/2024,Sunday,7/04/2024 17:10,Desert Plains Dingoes,Sunvale Scorchers,Red Dust Park,Partly cloudy,17.3,3.7,11,4,70,10,6,66,0,2,5.775500504,4.982521843,46.34564242,30.98466345,0,0,FALSE,NO,4.59871579,0.299192681,0.099379031,-65.96190621
2024,3,7/04/2024,Sunday,7/04/2024 19:00,Ironclad Bulldogs,Silver Creek Hawks,"Foundry Oval (Ironclad, VIC)",Drizzle,26.2,1.3,10,6,66,9,12,66,0,3,5.739105018,6.448187204,65.85388496,68.00706356,1,1,TRUE,TRUE,9.914605374,0.35395436,0.153304886,63.7694083
2024,4,12/04/2024,Friday,12/04/2024 19:20,Western Thunderhawks,Coastal Bay Sharks,"Stormfield Arena (Westbridge, WA)",Windy,24.4,3.8,17,7,109,6,4,40,4,0,6.139768977,1.656607917,43.66939003,43.32455318,1,1,Y,Y,-1.099733522,0.90747303,0.466172507,558.5641579
2024,4,13/04/2024,Saturday,13/04/2024 13:45,Central City Titans,Eastern Falcons,"Metropolis Dome (Melbourne CBD, VIC)",Drizzle,19.8,2.2,7,4,46,9,8,62,8,6,5.099481054,2.560506268,20.44250054,59.30233502,0,0,No,FALSE,-35.01263337,0.623717195,0.3899814,-244.1519969
2024,4,13/04/2024,Saturday,13/04/2024 15:20,Northern Range Roos,Southern Mariners,"Summit Park (Northridge, NSW)",Sunny,15.9,3.8,7,4,46,8,3,51,4,19,5.672473397,5.552137855,23.78265378,28.46439317,1,0,Yes,FALSE,12.55988947,0.260673647,0.250500198,-56.17183526
2024,4,13/04/2024,Saturday,13/04/2024 17:40,Riverland Rams,Outback Eagles,"Murray Plains Ground (Riverland, SA)",Windy,16.8,4.1,13,6,84,7,8,50,1,0,5.158429096,6.575379553,44.22039474,49.48361112,0,0,No,N,-13.36304687,0.165281448,0.913298252,312.8295136
2024,4,13/04/2024,Saturday,13/04/2024 19:25,Capital Comets,Mountview Miners,Galaxy Oval,Windy,18.1,1.9,12,6,78,7,8,50,13,0,4.139860124,3.083422333,28.31857254,56.17623671,0,0,F,NO,-0.694486567,0.119750008,0.725908352,245.5415033
2024,4,14/04/2024,Sunday,14/04/2024 13:10,Harbour Saints,Redwood Devils,"Cathedral Park (Harbour City, NSW)",Light showers,10.3,1.2,20,7,127,9,6,60,3,3,8.130868277,4.475243827,50.3828748,48.94002241,0,0,FALSE,F,12.30622464,0.495210842,0.77661302,572.2129733
2024,4,14/04/2024,Sunday,14/04/2024 15:20,Pt. Sovereign Pirates,Sunvale Scorchers,Sovereign Harbour,Overcast,20.9,3.6,10,12,72,11,7,73,1,0,4.616467616,6.229667413,72.08095532,44.92235978,0,1,N,YES,-12.97384124,0.129014708,0.991055601,-75.38188138
2024,4,14/04/2024,Sunday,14/04/2024 17:10,Ironclad Bulldogs,Highlands Power,"Foundry Oval (Ironclad, VIC)",Drizzle,190,4,5,3,33,11,7,73,0,3,3.891866678,4.570215977,45.7968261,38.43079785,0,0,F,NO,1.514402496,0.205373507,0.315454624,-502.3538204
2024,4,14/04/2024,Sunday,14/04/2024 19:00,Desert Plains Dingoes,Silver Creek Hawks,Red Dust Park,Windy,25.5,0,15,6,96,11,13,79,0,5,5.035307274,1.892363972,50.0451141,55.89259143,0,0,NO,FALSE,5.207830104,0.391782452,0.011630544,128.0991849
2024,5,19/04/2024,Friday,19/04/2024 19:20,Coastal Bay Sharks,Central City Titans,"Oceanview Oval (Coastal Bay, VIC)",Windy,24.6,4.8,3,2,20,6,4,40,0,7,3.641976516,6.623526244,34.07869802,80.68271177,1,0,TRUE,F,-14.22195583,0.387546257,1.008919871,-274.9823322
2024,5,20/04/2024,Saturday,20/04/2024 13:45,Western Thunderhawks,Southern Mariners,Stormfield Arena,Sunny,16.8,3.9,14,6,90,7,4,46,0,11,5.181725419,4.809182569,73.74606788,32.51252735,1,1,YES,T,23.31689204,0.962546945,0.599014463,366.2224174
2024,5,20/04/2024,Saturday,20/04/2024 15:20,Riverland Rams,Eastern Falcons,"Murray Plains Ground (Riverland, SA)",Light Showers,18.6,0.7,14,7,91,14,11,95,4,5,5.639372715,6.801157487,60.65554681,56.05922315,2,0,Yes,F,-4.399851738,0.172498089,0.942515481,-101.4684591
2024,5,20/04/2024,Saturday,20/04/2024 17:40,Northern Range Roos,Mountview Miners,"Summit Park (Northridge, NSW)",Overcast,23.8,3.1,9,5,59,8,10,58,1,2,2.55402777,3.310091724,36.86665288,69.391107,1,2,Yes,YES,17.75436586,0.086740899,0.143305649,-50.84421814
2024,5,20/04/2024,Saturday,20/04/2024 19:25,Harbour Saints,Outback Eagles,"Cathedral Park (Harbour City, NSW)",Overcast,19.4,3.4,18,6,114,5,6,36,5,0,7.362140584,7.386237365,58.45822692,32.52922312,3,0,TRUE,N,21.76492932,0.606858854,0.723622556,773.8659591
2024,5,21/04/2024,Sunday,21/04/2024 13:10,Capital Comets,Sunvale Scorchers,"Galaxy Oval (Capital City, ACT)",Windy,13.5,2.2,13,6,84,10,6,66,1,10,2.774655251,4.612131149,58.07215156,45.72991266,0,0,F,No,-14.09157174,0.195749194,0.676648457,157.5647674
2024,5,21/04/2024,Sunday,21/04/2024 15:20,Ironclad Bulldogs,Redwood Devils,"Foundry Oval (Ironclad, VIC)",Overcast,16.8,2.9,8,4,52,9,5,59,1,0,4.087550908,5.495258864,40.67159865,28.49391123,1,0,YES,NO,10.00998832,0.004153735,0.137339304,-125.4694068
2024,5,21/04/2024,Sunday,21/04/2024 17:10,Port Sovereign Pirates,Silver Creek Hawks,Sovereign Harbour,Light showers,26.8,1.7,12,14,-86,10,14,74,2,2,4.353250527,2.703836413,43.3451992,44.18879123,0,0,N,No,-2.148625292,0.185062994,1.0036452,118.1593603
2024,5,21/04/2024,Sunday,21/04/2024 19:00,Desert Plains Dingoes,Highlands Power,"Red Dust Park (Alice Springs, NT)",Windy,21.1,2.2,10,4,64,14,8,92,0,1,4.504141254,6.077073387,45.59641733,61.79285554,1,0,TRUE,No,-4.208469933,0.257499167,0.166621557,-347.371589
2024,6,26/04/2024,Friday,26/04/2024 19:20,Southern Mariners,Coastal Bay Sharks,"Seagate Oval (Southport, TAS)",Windy,15.1,3.5,8,4,52,4,2,26,2,0,5.420558064,3.541899053,76.94684825,54.19345923,0,1,N,YES,-34.86112994,0.010946861,1.101330392,145.1580136
2024,6,27/04/2024,Saturday,27/04/2024 13:45,Riverland Rams,Central City Titans,"Murray Plains Ground (Riverland, SA)",Overcast,20.5,1.9,12,5,77,9,6,60,1,1,5.228236646,6.375790728,52.80390886,59.0028918,0,0,FALSE,N,-8.252445988,0.110070007,1.074784439,163.1399548
2024,6,27/04/2024,Saturday,27/04/2024 15:20,Western Thunderhawks,Mountview Miners,Stormfield Arena,Partly Cloudy,21,1.5,17,8,110,9,10,64,1,2,6.726190204,7.683394764,40.76399162,32.92466607,0,1,N,Yes,8.089479595,0.755112602,0.60086313,353.8282689
2024,6,27/04/2024,Saturday,27/04/2024 17:40,Harbour Saints,Eastern Falcons,"Cathedral Park (Harbour City, NSW)",Light Showers,24.8,3.4,17,6,108,9,8,62,5,8,3.01619503,4.625639209,31.81105059,37.24018495,0,1,FALSE,Yes,-4.681675296,0.53203562,0.670153721,450.2829668
2024,6,27/04/2024,Saturday,27/04/2024 19:25,Northern Range Roos,Sunvale Scorchers,Summit Park,Drizzle,13.3,1.5,12,6,78,12,9,81,0,2,5.59100654,5.045223118,69.8615131,51.21831067,0,0,N,FALSE,3.789836231,0.026776392,0.104775127,-116.6898543
2024,6,28/04/2024,Sunday,28/04/2024 13:10,Ironclad Bulldogs,Outback Eagles,Foundry Oval,Windy,13.3,3.1,7,5,47,6,6,42,1,1,5.342936899,5.564184757,62.00999539,52.70617908,1,0,T,F,-15.31562983,0.055168224,0.071241635,-8.68930715
2024,6,28/04/2024,Sunday,28/04/2024 15:20,Capital Comets,Silver Creek Hawks,Galaxy Oval,Sunny,20.2,3.9,12,6,78,8,10,58,2,3,2.834740216,4.818193566,21.19912685,41.07851491,1,1,Y,YES,-7.446876288,0.16684532,0.767439391,122.0483831
2024,6,28/04/2024,Sunday,28/04/2024 17:10,Desert Plains Dingos,Redwood Devils,Red Dust Park,Sunny,16.7,2.4,12,4,76,10,6,66,8,2,7.225020337,4.205497076,57.80031811,37.933131,0,1,No,TRUE,-14.22127732,0.464238675,0.084253835,86.69181622
2024,6,28/04/2024,Sunday,28/04/2024 19:00,Port Sovereign Pirates,Highlands Power,Sovereign Harbour,Windy,21.4,2.6,9,11,65,14,9,93,2,7,4.494810188,6.9297845,74.59258149,28.99886156,1,0,T,No,-6.85108081,0.187371985,0.923793295,-348.8730799
2024,7,3/05/2024,Friday,3/05/2024 19:20,Coastal Bay Sharks,Riverland Rams,"Oceanview Oval (Coastal Bay, VIC)",Drizzle,19.3,3,8,6,54,13,7,85,0,2,6.520353093,5.481022739,37.53835877,51.69212878,1,0,T,FALSE,-3.72573423,0.42723813,0.762419875,-293.7515912
2024,7,4/05/2024,Saturday,4/05/2024 13:45,Southern Mariners,Mountview Miners,"Seagate Oval (Southport, TAS)",Light showers,14.1,3,7,4,46,6,7,43,0,2,3.937079448,3.380115243,73.69251487,60.65569549,0,0,FALSE,FALSE,-21.60992513,0.198484124,0.746333845,-42.63611068
2024,7,4/05/2024,Saturday,4/05/2024 15:20,Harbour Saints,Central City Titans,"Cathedral Park (Harbour City, NSW)",Partly Cloudy,16.5,1.2,17,6,108,6,4,40,4,0,2.01891728,5.708012672,31.8035428,64.12209189,2,0,T,No,11.88742862,0.427889938,0.856151417,636.5775286
2024,7,4/05/2024,Saturday,4/05/2024 17:40,Western Thunderhawks,Sunvale Scorchers,"Stormfield Arena (Westbridge, WA)",Partly cloudy,26.2,1.3,19,8,122,12,8,80,3,2,4.293399408,3.659501769,26.33740944,56.14202976,0,1,No,TRUE,10.38987364,0.892393171,0.413120508,284.7641371
2024,7,4/05/2024,Saturday,4/05/2024 19:25,Ironclad Bulldogs,Eastern Falcons,Foundry Oval,Windy,15.4,1.8,7,5,47,11,8,74,3,1,2.751130199,6.487846584,34.63236182,85.50149196,0,0,N,N,2.257821068,0.183688692,0.23255702,-403.9859198
